dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,27.865984829,1..23,200,50,723,516,90892.66261822807,3259.108974966176,36948.4206807523,1604.6550205530866
skas_12s+,27.865984829,1..23,200,50,723,516,98460.67053693466,3579.6276944715055,54433.43782678299,2324.5054778226195
skas_12s,15.305359112,1..23,200,50,403,196,91669.01525764845,3509.438150693197,37736.471499098116,1568.3171396214652
skas_12s+,15.305359112,1..23,200,50,403,196,101965.23551193316,3950.3437243521753,47598.10047029392,1928.3193882784017
skas_12s,17.771136992,1..23,200,50,474,267,64725.74778870676,2382.3428763481534,36738.443101291,1521.438529723155
skas_12s+,17.771136992,1..23,200,50,474,267,70312.11465973908,2638.3358199768086,51630.98467240715,2102.964689501639
skas_12s,9.685750095,1..23,200,50,261,54,55606.78797037507,2008.3845632745085,37699.80045494375,1488.7655363617143
skas_12s+,9.685750095,1..23,200,50,261,54,65727.97927054933,2431.3127665599036,47991.69711247437,1887.9640286411022
skas_12s,10.526662962,1..23,200,50,284,77,82222.85575523514,3051.230165192846,39408.33983435751,1642.6016033631315
skas_12s+,10.526662962,1..23,200,50,284,77,86670.8859517183,3219.299248771785,51160.23888921245,2074.3541395363627
skas_12s,8.59113038,1..23,200,50,234,27,76136.43505160045,2809.084556253873,40007.86282802831,1642.3238713196774
skas_12s+,8.59113038,1..23,200,50,234,27,84822.13658251322,3147.470290318345,50294.701484924764,2057.631449567842
skas_12s,10.837057149,1..23,200,50,285,78,101788.26117823871,3872.7709208035826,39004.36667120966,1597.9637823935695
skas_12s+,10.837057149,1..23,200,50,285,78,113600.64727224757,4278.979592209709,52996.900223966,2163.826649388707
skas_12s,11.108214767,1..23,200,50,291,84,63875.87481849524,2438.9551778965406,37070.4946156975,1494.2261866176075
skas_12s+,11.108214767,1..23,200,50,291,84,74064.14939961837,2853.9443967067773,47728.69735962517,1926.6414752655303
skas_12s,14.31755735,1..23,200,50,375,168,78650.11767997676,2863.462834457816,38195.95200981608,1580.29645277189
skas_12s+,14.31755735,1..23,200,50,375,168,90333.40372873133,3318.971961072342,51101.65373950781,2073.4847725680816
skas_12s,16.358014061,1..23,200,50,433,226,59960.65420484482,2424.275258786124,35281.69266606506,1470.5774984745826
skas_12s+,16.358014061,1..23,200,50,433,226,73687.53165376409,3013.924885357616,47813.6188154604,1893.6874178850696
skas_12s,9.185573588,1..23,200,50,242,35,76861.48001881465,3055.545917874057,37807.5246225719,1559.9512674755879
skas_12s+,9.185573588,1..23,200,50,242,35,88414.40787312586,3501.4010687127775,52264.543753192454,2121.497022178121
skas_12s,18.48142236,1..23,200,50,486,279,74015.56281194637,2845.4816626837155,37989.98605231251,1670.343677687335
skas_12s+,18.48142236,1..23,200,50,486,279,88253.24719865034,3420.1062453399995,53825.91606364794,2341.6387905231686
skas_12s,16.202379894,1..23,200,50,420,213,61839.88483205108,2296.8073424748295,38772.09158711916,1521.0311427280255
skas_12s+,16.202379894,1..23,200,50,420,213,70532.37434206557,2640.6421161941616,50953.871220480556,1986.6510636058747
